,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
8197,CHICAGO TECH HS,400091.0,Contract,Gender,Male,11th Grade,2016.0,16.2,16.5,17.1,14.5,16.1,54,54,54,54,54,28
8210,CHICAGO VIRTUAL,400036.0,Charter,Gender,Female,11th Grade,2016.0,19.2,17.2,18.6,19.3,18.6,12,12,12,12,12,28
8211,CHICAGO VIRTUAL,400036.0,Charter,Gender,Male,11th Grade,2016.0,19.7,18.2,17.7,20.3,19.0,11,11,11,11,11,28
8242,CHICAGO VOCATIONAL HS,609674.0,Network 12,Gender,Female,11th Grade,2016.0,15.6,15.9,17.4,15.0,16.0,103,103,103,103,103,45
8243,CHICAGO VOCATIONAL HS,609674.0,Network 12,Gender,Male,11th Grade,2016.0,15.2,15.2,16.5,13.6,15.1,102,103,102,103,102,45
8248,CICS - CHICAGOQUEST HS,400113.0,Charter,Gender,Female,11th Grade,2016.0,18.5,15.9,18.3,18.9,17.9,24,24,24,24,24,8
8249,CICS - CHICAGOQUEST HS,400113.0,Charter,Gender,Male,11th Grade,2016.0,13.3,15.4,16.7,14.8,15.1,23,23,23,23,23,8
8264,CICS - ELLISON HS,400032.0,Charter,Gender,Male,11th Grade,2016.0,16.3,15.9,17.2,15.7,16.3,36,36,36,36,36,71
8265,CICS - ELLISON HS,400032.0,Charter,Gender,Female,11th Grade,2016.0,16.0,15.8,16.4,16.6,16.2,43,43,43,43,43,71
8276,CICS - HAWKINS HS,400108.0,Charter,Gender,Female,11th Grade,2016.0,,16.0,,12.2,,8,10,8,10,8,54
8277,CICS - HAWKINS HS,400108.0,Charter,Gender,Male,11th Grade,2016.0,,,,,,4,4,4,4,4,54
8308,CICS - LONGWOOD,400033.0,Charter,Gender,Female,11th Grade,2016.0,15.2,15.1,15.3,15.7,15.3,40,40,40,40,40,73
8309,CICS - LONGWOOD,400033.0,Charter,Gender,Male,11th Grade,2016.0,14.8,15.9,16.1,14.9,15.4,54,54,54,54,54,73
8334,CICS - NORTHTOWN HS,400034.0,Charter,Gender,Male,11th Grade,2016.0,19.6,18.9,19.8,19.1,19.3,110,110,110,110,110,13
8335,CICS - NORTHTOWN HS,400034.0,Charter,Gender,Female,11th Grade,2016.0,19.5,19.1,19.9,19.7,19.5,93,93,93,93,93,13
8360,CLARK HS,610244.0,Network 3,Gender,Male,11th Grade,2016.0,16.0,15.6,17.7,15.4,16.2,39,39,39,39,39,25
8361,CLARK HS,610244.0,Network 3,Gender,Female,11th Grade,2016.0,16.4,15.7,17.4,16.0,16.4,67,67,67,67,67,25
8392,CLEMENTE HS,609759.0,Network 5,Gender,Female,11th Grade,2016.0,15.9,15.7,16.9,15.6,16.0,51,51,51,51,51,24
8393,CLEMENTE HS,609759.0,Network 5,Gender,Male,11th Grade,2016.0,14.9,15.3,16.1,13.5,15.0,64,64,64,64,64,24
8406,COLLINS HS,610499.0,AUSL,Gender,Male,11th Grade,2016.0,14.2,15.0,14.5,13.1,14.2,27,27,27,27,27,29
8407,COLLINS HS,610499.0,AUSL,Gender,Female,11th Grade,2016.0,15.6,15.3,16.0,13.9,15.2,32,32,32,32,32,29
8422,COMMUNITY SERVICES WEST HS,400038.0,Options,Gender,Female,11th Grade,2016.0,,,,,,1,1,1,1,1,29
8423,COMMUNITY SERVICES WEST HS,400038.0,Options,Gender,Male,11th Grade,2016.0,,,,,,4,4,4,4,4,29
8454,CORLISS HS,609761.0,Network 13,Gender,Female,11th Grade,2016.0,14.5,14.8,15.0,14.1,14.6,42,42,42,42,42,50
8455,CORLISS HS,609761.0,Network 13,Gender,Male,11th Grade,2016.0,14.3,14.7,14.5,12.6,14.0,43,43,43,43,43,50
8485,CRANE MEDICAL HS,610561.0,Network 6,Gender,Male,11th Grade,2016.0,19.1,19.4,19.8,19.0,19.3,35,35,35,35,35,28
8486,CRANE MEDICAL HS,610561.0,Network 6,Gender,Female,11th Grade,2016.0,18.1,18.1,19.3,18.1,18.4,85,85,85,85,85,28
8517,CURIE HS,609756.0,Network 8,Gender,Male,11th Grade,2016.0,16.8,18.0,17.8,15.7,17.1,331,331,331,331,331,57
8518,CURIE HS,609756.0,Network 8,Gender,Female,11th Grade,2016.0,17.7,18.2,18.2,17.1,17.8,302,302,302,302,302,57
8539,DEVRY HS,610402.0,Network 4,Gender,Female,11th Grade,2016.0,20.1,20.2,20.4,21.8,20.6,49,49,49,49,49,5
8540,DEVRY HS,610402.0,Network 4,Gender,Male,11th Grade,2016.0,21.8,21.4,21.5,21.4,21.5,51,51,51,51,51,5
8541,DISNEY II HS,610564.0,ISP,Gender,Male,11th Grade,2016.0,19.7,19.3,19.4,18.7,19.3,55,55,55,55,55,16
8542,DISNEY II HS,610564.0,ISP,Gender,Female,11th Grade,2016.0,19.8,18.2,18.7,19.9,19.1,60,60,60,60,60,16
8563,DOUGLASS HS,610245.0,Network 3,Gender,Male,11th Grade,2016.0,13.3,14.8,14.4,12.4,13.7,16,16,16,16,16,25
8564,DOUGLASS HS,610245.0,Network 3,Gender,Female,11th Grade,2016.0,12.9,14.9,14.4,11.7,13.5,29,29,29,29,29,25
8595,DUNBAR HS,609676.0,Network 9,Gender,Male,11th Grade,2016.0,13.9,15.1,14.8,12.5,14.1,71,71,69,71,69,35
8596,DUNBAR HS,609676.0,Network 9,Gender,Female,11th Grade,2016.0,14.2,15.1,16.0,13.0,14.6,89,89,89,89,89,35
8631,EPIC HS,400094.0,Charter,Gender,Female,11th Grade,2016.0,16.8,16.4,18.5,18.3,17.5,42,42,42,42,42,46
8632,EPIC HS,400094.0,Charter,Gender,Male,11th Grade,2016.0,16.6,17.1,18.8,17.7,17.5,43,43,43,43,43,46
8663,FARRAGUT HS,609704.0,Network 7,Gender,Female,11th Grade,2016.0,15.1,16.3,16.1,13.9,15.4,88,88,88,88,88,30
8664,FARRAGUT HS,609704.0,Network 7,Gender,Male,11th Grade,2016.0,14.9,16.5,15.7,13.4,15.1,105,105,105,105,105,30
8695,FENGER HS,609705.0,Network 13,Gender,Female,11th Grade,2016.0,15.5,15.2,14.9,14.0,14.9,25,25,25,25,25,49
8696,FENGER HS,609705.0,Network 13,Gender,Male,11th Grade,2016.0,14.2,15.5,15.1,13.0,14.5,28,28,28,28,28,49
8735,FOREMAN HS,609708.0,Network 3,Gender,Female,11th Grade,2016.0,15.7,16.4,16.1,14.3,15.6,94,94,94,94,94,15
8736,FOREMAN HS,609708.0,Network 3,Gender,Male,11th Grade,2016.0,14.7,16.4,15.7,13.6,15.1,113,113,113,113,113,15
8767,GAGE PARK HS,609709.0,Network 8,Gender,Female,11th Grade,2016.0,15.0,15.1,15.5,13.7,14.8,44,44,44,44,44,63
8768,GAGE PARK HS,609709.0,Network 8,Gender,Male,11th Grade,2016.0,14.1,14.9,13.8,12.6,13.9,35,35,35,35,35,63
8771,GOODE HS,610558.0,Network 10,Gender,Male,11th Grade,2016.0,16.0,17.0,16.6,16.3,16.5,92,92,92,92,92,70
8772,GOODE HS,610558.0,Network 10,Gender,Female,11th Grade,2016.0,16.5,16.8,16.8,16.7,16.7,97,97,97,97,97,70
8803,HANCOCK HS,609694.0,Network 8,Gender,Male,11th Grade,2016.0,16.5,16.5,17.1,15.4,16.4,116,116,116,116,116,62
8804,HANCOCK HS,609694.0,Network 8,Gender,Female,11th Grade,2016.0,17.5,17.1,17.7,17.5,17.4,115,115,115,115,115,62
8835,HARLAN HS,609710.0,Network 12,Gender,Female,11th Grade,2016.0,15.5,15.1,16.8,14.9,15.6,74,74,74,74,74,49
8836,HARLAN HS,609710.0,Network 12,Gender,Male,11th Grade,2016.0,14.6,15.4,16.3,13.5,15.0,86,86,86,86,86,49
8867,HARPER HS,609711.0,Network 11,Gender,Female,11th Grade,2016.0,14.6,14.9,14.4,13.8,14.5,28,29,28,29,28,67
8868,HARPER HS,609711.0,Network 11,Gender,Male,11th Grade,2016.0,15.0,15.4,15.1,14.2,14.9,16,16,16,16,16,67
8897,HIRSCH HS,609712.0,Network 12,Gender,Female,11th Grade,2016.0,13.8,14.8,14.8,12.3,13.9,12,12,12,12,12,69
8898,HIRSCH HS,609712.0,Network 12,Gender,Male,11th Grade,2016.0,12.7,14.1,14.0,10.0,12.7,25,25,25,25,25,69
8929,HOPE HS,609768.0,Network 11,Gender,Female,11th Grade,2016.0,14.5,15.1,15.7,13.4,14.7,14,14,14,14,14,68
8930,HOPE HS,609768.0,Network 11,Gender,Male,11th Grade,2016.0,15.1,15.6,15.3,12.7,14.7,18,18,18,18,18,68
8961,HUBBARD HS,609741.0,Network 10,Gender,Male,11th Grade,2016.0,17.2,17.6,17.8,16.4,17.2,173,173,173,173,173,65
8962,HUBBARD HS,609741.0,Network 10,Gender,Female,11th Grade,2016.0,17.2,16.9,17.0,16.7,17.0,175,175,175,175,175,65
8993,HYDE PARK HS,609713.0,Network 9,Gender,Male,11th Grade,2016.0,15.3,16.0,16.4,14.2,15.5,49,49,49,49,49,42
8994,HYDE PARK HS,609713.0,Network 9,Gender,Female,11th Grade,2016.0,15.4,16.3,16.3,15.2,15.8,76,76,76,76,76,42
9011,INFINITY HS,610384.0,Network 7,Gender,Male,11th Grade,2016.0,18.2,20.1,20.7,18.3,19.3,49,49,49,49,49,30
9012,INFINITY HS,610384.0,Network 7,Gender,Female,11th Grade,2016.0,17.3,17.9,19.3,17.3,17.9,32,32,32,32,32,30
9019,INSTITUTO - HEALTH,400104.0,Charter,Gender,Male,11th Grade,2016.0,16.7,17.3,17.6,15.7,16.8,99,99,99,99,99,31
9020,INSTITUTO - HEALTH,400104.0,Charter,Gender,Female,11th Grade,2016.0,16.5,16.6,17.1,16.4,16.7,109,109,109,109,109,31
9027,INSTITUTO - LOZANO HS,400148.0,Options,Gender,Male,11th Grade,2016.0,,,,,,7,7,7,7,7,31
9028,INSTITUTO - LOZANO HS,400148.0,Options,Gender,Female,11th Grade,2016.0,,,,,,8,8,8,8,8,31
9031,INSTITUTO - LOZANO MASTERY HS,400164.0,Options,Gender,Male,11th Grade,2016.0,,,,,,1,1,1,1,1,31
9032,INSTITUTO - LOZANO MASTERY HS,400164.0,Options,Gender,Female,11th Grade,2016.0,,,,,,6,6,6,6,6,31
9033,INTRINSIC HS,400162.0,Charter,Gender,Female,11th Grade,2016.0,18.5,19.5,17.9,19.1,18.7,60,60,60,60,60,32
9034,INTRINSIC HS,400162.0,Charter,Gender,Male,11th Grade,2016.0,18.9,20.5,19.5,19.5,19.6,71,71,71,71,71,32
9048,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Gender,Male,11th Grade,2016.0,,15.2,,14.0,,9,10,8,10,8,0
9049,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Gender,Female,11th Grade,2016.0,,,,,,1,1,1,1,1,0
9080,JONES HS,609678.0,ISP,Gender,Female,11th Grade,2016.0,26.9,25.3,25.0,27.1,26.1,268,268,268,268,268,32
9081,JONES HS,609678.0,ISP,Gender,Male,11th Grade,2016.0,26.5,26.3,26.0,26.5,26.3,167,167,167,167,167,32
9112,JUAREZ HS,609764.0,ISP,Gender,Male,11th Grade,2016.0,16.6,16.8,16.8,15.4,16.4,138,138,138,138,138,31
9113,JUAREZ HS,609764.0,ISP,Gender,Female,11th Grade,2016.0,17.4,16.2,17.0,16.1,16.7,160,160,160,160,160,31
9144,JULIAN HS,609762.0,Network 13,Gender,Female,11th Grade,2016.0,14.5,15.1,15.2,13.4,14.6,102,102,102,102,102,73
9145,JULIAN HS,609762.0,Network 13,Gender,Male,11th Grade,2016.0,14.5,15.8,15.8,13.2,14.8,88,88,88,88,88,73
9176,KELLY HS,609715.0,Network 8,Gender,Male,11th Grade,2016.0,16.3,17.9,17.0,16.0,16.8,235,235,234,234,233,58
9177,KELLY HS,609715.0,Network 8,Gender,Female,11th Grade,2016.0,16.8,18.0,17.3,17.3,17.4,247,247,247,247,247,58
9208,KELVYN PARK HS,609716.0,Network 4,Gender,Male,11th Grade,2016.0,15.3,16.2,16.3,13.6,15.4,59,59,59,59,59,20
9209,KELVYN PARK HS,609716.0,Network 4,Gender,Female,11th Grade,2016.0,14.9,15.3,14.8,13.4,14.6,55,55,55,55,55,20
9240,KENNEDY HS,609718.0,Network 10,Gender,Male,11th Grade,2016.0,17.9,18.5,18.5,17.2,18.0,180,180,180,180,180,56
9241,KENNEDY HS,609718.0,Network 10,Gender,Female,11th Grade,2016.0,18.5,17.9,18.2,18.1,18.2,170,170,170,170,170,56
9272,KENWOOD HS,609746.0,Network 9,Gender,Female,11th Grade,2016.0,18.7,19.3,19.4,20.2,19.4,209,209,209,209,209,39
9273,KENWOOD HS,609746.0,Network 9,Gender,Male,11th Grade,2016.0,17.8,19.5,19.2,19.4,19.0,169,169,169,169,169,39
9298,KING HS,609751.0,Network 9,Gender,Male,11th Grade,2016.0,21.1,20.9,21.8,21.6,21.4,39,39,39,39,39,39
9299,KING HS,609751.0,Network 9,Gender,Female,11th Grade,2016.0,20.3,19.1,20.3,21.2,20.2,88,88,88,88,88,39
9330,LAKE VIEW HS,609719.0,Network 2,Gender,Female,11th Grade,2016.0,18.0,17.4,18.3,17.0,17.7,147,147,147,147,147,6
9331,LAKE VIEW HS,609719.0,Network 2,Gender,Male,11th Grade,2016.0,17.4,18.0,17.8,16.2,17.4,145,145,145,145,145,6
9362,LANE TECH HS,609720.0,Network 4,Gender,Female,11th Grade,2016.0,26.0,24.7,24.3,26.0,25.3,478,478,478,478,478,5
9363,LANE TECH HS,609720.0,Network 4,Gender,Male,11th Grade,2016.0,26.3,26.2,25.6,26.0,26.0,375,375,375,375,375,5
9366,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Gender,Male,11th Grade,2016.0,,,,,,5,5,5,5,5,0
9367,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Gender,Female,11th Grade,2016.0,,,,,,1,1,1,1,1,0
9370,LEGAL PREP HS,400119.0,Charter,Gender,Male,11th Grade,2016.0,16.7,17.6,16.9,16.5,16.9,14,14,14,14,14,26
9371,LEGAL PREP HS,400119.0,Charter,Gender,Female,11th Grade,2016.0,15.3,15.6,16.7,13.9,15.4,20,20,20,20,20,26
9402,LINCOLN PARK HS,609738.0,ISP,Gender,Male,11th Grade,2016.0,22.7,23.0,22.5,22.3,22.6,230,230,230,230,230,7
9403,LINCOLN PARK HS,609738.0,ISP,Gender,Female,11th Grade,2016.0,22.6,21.8,21.7,22.2,22.1,314,314,314,314,314,7
9420,LINDBLOM HS,610391.0,Network 11,Gender,Male,11th Grade,2016.0,23.7,23.0,22.9,23.2,23.2,87,87,87,87,87,67
9421,LINDBLOM HS,610391.0,Network 11,Gender,Female,11th Grade,2016.0,23.9,21.5,22.2,23.0,22.7,119,119,119,119,119,67
9428,LITTLE BLACK PEARL HS,400137.0,Options,Gender,Male,11th Grade,2016.0,12.3,15.2,13.7,12.2,13.3,13,13,13,13,13,39
9429,LITTLE BLACK PEARL HS,400137.0,Options,Gender,Female,11th Grade,2016.0,14.9,15.1,13.9,13.4,14.3,28,28,28,28,28,39
9430,MAGIC JOHNSON - BRAINERD HS,610581.0,Options,Gender,Female,11th Grade,2016.0,,,,,,7,7,7,7,7,0
9431,MAGIC JOHNSON - BRAINERD HS,610581.0,Options,Gender,Male,11th Grade,2016.0,,,,,,7,7,7,7,7,0
9434,MAGIC JOHNSON - ENGLEWOOD HS,610582.0,Options,Gender,Female,11th Grade,2016.0,15.7,15.1,15.0,14.6,15.1,11,11,11,11,11,0
9435,MAGIC JOHNSON - ENGLEWOOD HS,610582.0,Options,Gender,Male,11th Grade,2016.0,13.4,14.1,14.6,12.1,13.6,14,14,14,14,14,0
9438,MAGIC JOHNSON - HUMBOLDT PK HS,610580.0,Options,Gender,Male,11th Grade,2016.0,15.7,15.5,15.3,13.5,15.1,23,23,22,24,22,0
9439,MAGIC JOHNSON - HUMBOLDT PK HS,610580.0,Options,Gender,Female,11th Grade,2016.0,16.8,15.6,15.0,15.4,15.7,14,14,14,16,14,0
9444,MAGIC JOHNSON - N LAWNDALE HS,610566.0,Options,Gender,Male,11th Grade,2016.0,,,,,,8,8,8,8,8,29
9445,MAGIC JOHNSON - N LAWNDALE HS,610566.0,Options,Gender,Female,11th Grade,2016.0,,,,,,3,3,3,3,3,29
9450,MAGIC JOHNSON - ROSELAND HS,610567.0,Options,Gender,Female,11th Grade,2016.0,14.8,15.0,15.8,14.3,15.0,11,11,11,11,11,43
9451,MAGIC JOHNSON - ROSELAND HS,610567.0,Options,Gender,Male,11th Grade,2016.0,14.7,15.2,15.2,14.8,14.9,12,12,12,12,12,43
9482,MANLEY HS,609722.0,Network 5,Gender,Male,11th Grade,2016.0,13.6,14.8,14.8,11.6,13.7,17,17,17,17,17,27
9483,MANLEY HS,609722.0,Network 5,Gender,Female,11th Grade,2016.0,13.9,14.6,15.3,13.2,14.3,36,36,35,36,35,27
9486,MARINE LEADERSHIP AT AMES HS,609780.0,Service Leadership Academies,Gender,Male,11th Grade,2016.0,18.0,19.4,18.5,18.3,18.6,49,49,49,49,49,0
9487,MARINE LEADERSHIP AT AMES HS,609780.0,Service Leadership Academies,Gender,Female,11th Grade,2016.0,17.7,18.2,18.6,18.2,18.2,30,30,30,30,30,0
9528,MARSHALL HS,609723.0,ISP,Gender,Male,11th Grade,2016.0,15.4,16.5,17.8,15.4,16.3,39,39,39,39,39,27
9529,MARSHALL HS,609723.0,ISP,Gender,Female,11th Grade,2016.0,15.8,15.6,15.6,14.1,15.3,30,30,30,30,30,27
9560,MATHER HS,609724.0,Network 2,Gender,Male,11th Grade,2016.0,17.2,18.2,17.8,15.3,17.1,161,161,161,161,161,2
9561,MATHER HS,609724.0,Network 2,Gender,Female,11th Grade,2016.0,17.5,18.2,18.3,16.6,17.7,146,146,146,146,146,2
9592,MORGAN PARK HS,609725.0,Network 10,Gender,Female,11th Grade,2016.0,17.8,17.5,17.8,17.3,17.6,135,135,135,135,135,75
9593,MORGAN PARK HS,609725.0,Network 10,Gender,Male,11th Grade,2016.0,16.8,17.3,17.7,16.2,17.0,119,119,119,119,119,75
9610,MULTICULTURAL HS,610385.0,Network 7,Gender,Male,11th Grade,2016.0,13.7,15.3,15.6,12.8,14.3,38,38,38,38,38,30
9611,MULTICULTURAL HS,610385.0,Network 7,Gender,Female,11th Grade,2016.0,14.5,15.2,15.4,14.6,14.9,28,28,28,28,28,30
9612,NOBLE - BAKER HS,400157.0,Charter,Gender,Female,11th Grade,2016.0,18.9,21.4,20.0,20.9,20.3,35,35,35,35,35,46
9613,NOBLE - BAKER HS,400157.0,Charter,Gender,Male,11th Grade,2016.0,17.5,19.6,18.3,18.4,18.5,23,23,23,23,23,46
9622,NOBLE - BULLS HS,400097.0,Charter,Gender,Male,11th Grade,2016.0,19.6,23.9,21.7,21.4,21.7,102,102,102,102,102,28
9623,NOBLE - BULLS HS,400097.0,Charter,Gender,Female,11th Grade,2016.0,20.3,23.1,21.7,22.0,21.8,142,142,142,142,142,28
9624,NOBLE - BUTLER HS,400156.0,Charter,Gender,Female,11th Grade,2016.0,18.3,19.4,19.7,18.5,19.0,51,51,51,51,51,50
9625,NOBLE - BUTLER HS,400156.0,Charter,Gender,Male,11th Grade,2016.0,17.6,21.0,20.8,19.1,19.6,27,27,27,27,27,50
9636,NOBLE - COMER,400052.0,Charter,Gender,Male,11th Grade,2016.0,16.1,18.9,18.1,17.5,17.7,66,66,66,66,66,69
9637,NOBLE - COMER,400052.0,Charter,Gender,Female,11th Grade,2016.0,17.7,18.4,18.2,18.1,18.1,80,80,80,80,80,69
9640,NOBLE - DRW HS,400118.0,Charter,Gender,Male,11th Grade,2016.0,17.6,17.9,18.5,18.8,18.2,53,53,53,53,53,29
9641,NOBLE - DRW HS,400118.0,Charter,Gender,Female,11th Grade,2016.0,19.2,18.2,18.8,19.5,18.9,71,71,71,71,71,29
9654,NOBLE - GOLDER HS,400053.0,Charter,Gender,Female,11th Grade,2016.0,18.4,20.7,19.5,19.4,19.5,81,81,81,81,81,24
9655,NOBLE - GOLDER HS,400053.0,Charter,Gender,Male,11th Grade,2016.0,18.2,21.1,19.6,19.1,19.5,72,72,72,72,72,24
9658,NOBLE - HANSBERRY HS,400117.0,Charter,Gender,Female,11th Grade,2016.0,19.1,19.0,19.6,20.5,19.5,100,100,100,100,100,71
9659,NOBLE - HANSBERRY HS,400117.0,Charter,Gender,Male,11th Grade,2016.0,17.8,18.6,18.7,18.3,18.3,49,49,49,49,49,71
9666,NOBLE - JOHNSON HS,400106.0,Charter,Gender,Male,11th Grade,2016.0,16.5,18.5,18.8,17.2,17.7,74,74,74,74,74,68
9667,NOBLE - JOHNSON HS,400106.0,Charter,Gender,Female,11th Grade,2016.0,17.5,18.6,19.4,18.5,18.5,92,92,92,93,92,68
9676,NOBLE - MUCHIN HS,400098.0,Charter,Gender,Male,11th Grade,2016.0,20.7,22.1,21.7,21.3,21.5,96,96,96,96,96,32
9677,NOBLE - MUCHIN HS,400098.0,Charter,Gender,Female,11th Grade,2016.0,21.4,22.3,21.9,22.5,22.0,108,108,108,108,108,32
9706,NOBLE - NOBLE HS,400051.0,Charter,Gender,Female,11th Grade,2016.0,19.8,22.3,20.5,22.1,21.2,70,70,70,70,70,24
9707,NOBLE - NOBLE HS,400051.0,Charter,Gender,Male,11th Grade,2016.0,20.2,22.4,20.7,21.4,21.2,79,79,79,79,79,24
9722,NOBLE - PRITZKER HS,400054.0,Charter,Gender,Male,11th Grade,2016.0,21.3,23.7,22.2,21.7,22.2,104,104,104,104,104,20
9723,NOBLE - PRITZKER HS,400054.0,Charter,Gender,Female,11th Grade,2016.0,21.5,22.1,21.2,21.6,21.6,110,110,110,110,110,20
9738,NOBLE - RAUNER HS,400055.0,Charter,Gender,Female,11th Grade,2016.0,20.3,22.7,21.0,22.0,21.5,69,69,69,69,69,24
9739,NOBLE - RAUNER HS,400055.0,Charter,Gender,Male,11th Grade,2016.0,19.3,22.1,20.1,19.9,20.4,72,72,72,72,72,24
9752,NOBLE - ROWE CLARK HS,400056.0,Charter,Gender,Male,11th Grade,2016.0,16.9,19.3,18.8,17.3,18.1,66,66,66,66,66,23
9753,NOBLE - ROWE CLARK HS,400056.0,Charter,Gender,Female,11th Grade,2016.0,18.1,19.2,19.1,19.1,18.9,61,61,61,61,61,23
9764,NOBLE - UIC HS,400057.0,Charter,Gender,Female,11th Grade,2016.0,20.6,22.6,21.6,22.2,21.8,105,105,105,105,105,28
9765,NOBLE - UIC HS,400057.0,Charter,Gender,Male,11th Grade,2016.0,22.0,24.2,22.2,22.6,22.7,86,86,86,86,86,28
9796,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Gender,Male,11th Grade,2016.0,13.2,15.9,14.6,12.5,14.1,37,37,36,37,36,29
9797,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Gender,Female,11th Grade,2016.0,15.2,17.0,16.6,15.7,16.1,55,55,55,55,55,29
9810,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Gender,Female,11th Grade,2016.0,13.9,15.5,15.5,12.8,14.4,45,46,45,46,45,29
9811,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Gender,Male,11th Grade,2016.0,14.0,15.5,16.0,12.7,14.5,34,34,34,34,34,29
9830,NORTH-GRAND HS,609691.0,Network 5,Gender,Male,11th Grade,2016.0,15.6,16.5,17.7,14.7,16.1,95,95,95,95,95,23
9831,NORTH-GRAND HS,609691.0,Network 5,Gender,Female,11th Grade,2016.0,14.7,16.1,16.9,14.8,15.6,103,103,103,103,103,23
9862,NORTHSIDE PREP HS,609749.0,Network 1,Gender,Female,11th Grade,2016.0,30.4,28.4,28.3,30.5,29.4,152,152,152,152,152,13
9863,NORTHSIDE PREP HS,609749.0,Network 1,Gender,Male,11th Grade,2016.0,29.9,29.6,29.4,29.5,29.6,101,101,101,101,101,13
9872,OGDEN HS,610529.0,Network 6,Gender,Male,11th Grade,2016.0,19.6,18.7,19.5,19.4,19.3,37,37,37,37,37,24
9873,OGDEN HS,610529.0,Network 6,Gender,Female,11th Grade,2016.0,20.9,18.4,20.6,20.2,20.0,47,47,47,47,47,24
9878,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Gender,Female,11th Grade,2016.0,,,,,,6,6,6,6,6,66
9879,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Gender,Male,11th Grade,2016.0,14.7,15.6,14.9,13.9,14.8,15,15,15,15,15,66
9882,OMBUDSMAN - SOUTH HS,610570.0,Options,Gender,Male,11th Grade,2016.0,14.4,14.9,14.4,13.0,14.1,20,21,20,21,20,9
9883,OMBUDSMAN - SOUTH HS,610570.0,Options,Gender,Female,11th Grade,2016.0,14.4,14.5,14.4,12.7,14.0,25,25,25,25,25,9
9888,OMBUDSMAN - WEST HS,610571.0,Options,Gender,Male,11th Grade,2016.0,14.2,15.3,15.0,11.5,14.0,15,15,15,15,15,3
9889,OMBUDSMAN - WEST HS,610571.0,Options,Gender,Female,11th Grade,2016.0,14.8,15.3,15.0,13.8,14.7,17,17,17,17,17,3
9912,ORR HS,610389.0,AUSL,Gender,Female,11th Grade,2016.0,14.5,15.1,14.8,13.0,14.4,43,44,43,44,43,23
9913,ORR HS,610389.0,AUSL,Gender,Male,11th Grade,2016.0,13.2,15.1,15.2,12.6,14.0,60,60,60,60,60,23
9922,PATHWAYS - ASHBURN HS,610557.0,Options,Gender,Male,11th Grade,2016.0,16.2,14.9,14.3,14.3,14.9,16,16,16,16,16,70
9923,PATHWAYS - ASHBURN HS,610557.0,Options,Gender,Female,11th Grade,2016.0,16.1,15.1,15.7,14.1,15.3,15,15,15,15,15,70
9928,PATHWAYS - AVONDALE HS,610568.0,Options,Gender,Male,11th Grade,2016.0,13.9,15.5,14.0,12.3,13.9,19,19,19,19,19,21
9929,PATHWAYS - AVONDALE HS,610568.0,Options,Gender,Female,11th Grade,2016.0,15.5,15.3,15.2,13.6,14.9,20,20,20,20,20,21
9932,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Gender,Male,11th Grade,2016.0,15.1,16.0,14.5,14.2,14.9,28,28,28,28,28,0
9933,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Gender,Female,11th Grade,2016.0,14.7,15.3,14.1,13.3,14.3,30,30,30,30,30,0
9960,PAYTON HS,609680.0,ISP,Gender,Female,11th Grade,2016.0,29.5,28.4,28.2,30.4,29.1,135,135,135,135,135,8
9961,PAYTON HS,609680.0,ISP,Gender,Male,11th Grade,2016.0,31.0,30.4,30.0,30.1,30.4,86,86,86,86,86,8
9988,PEACE AND EDUCATION HS,610386.0,Network 6,Gender,Female,11th Grade,2016.0,14.1,15.2,14.1,11.9,13.8,28,28,28,28,28,61
9989,PEACE AND EDUCATION HS,610386.0,Network 6,Gender,Male,11th Grade,2016.0,14.4,15.2,13.9,11.4,13.7,15,15,15,15,15,61
10020,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Gender,Male,11th Grade,2016.0,17.0,17.2,17.0,17.6,17.2,24,24,24,24,24,33
10021,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Gender,Female,11th Grade,2016.0,17.0,17.2,18.2,18.5,17.7,25,25,25,25,25,33
10036,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Gender,Female,11th Grade,2016.0,16.5,16.4,18.1,17.7,17.2,39,39,39,39,39,71
10037,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Gender,Male,11th Grade,2016.0,16.1,16.3,17.2,16.4,16.5,37,37,37,37,37,71
10048,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Gender,Female,11th Grade,2016.0,16.5,15.9,18.0,16.6,16.8,45,45,45,45,45,35
