SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,12-00053641,01/12/2012,Front,,Open,,Vacant,True,False,5551,W,LE MOYNE,ST,60651.0,1138972.77942069,1909423.63878936,37.0,25.0,25.0,41.90757717112255,-87.76493049196861,"(41.90757717112255, -87.76493049196861)",2012-01-12,25
Vacant/Abandoned Building,12-00053644,01/12/2012,Garage,,Open,,Vacant,False,False,434,E,89TH,PL,60619.0,1180708.98428723,1845734.93328403,6.0,6.0,44.0,41.73194917449747,-87.61357502862032,"(41.73194917449748, -87.61357502862032)",2012-01-12,44
Vacant/Abandoned Building,12-00053651,01/12/2012,Front,,Open,,Vacant,False,False,412,E,89TH,PL,60619.0,1180561.88428723,1845730.53328403,6.0,6.0,44.0,41.73194047467037,-87.61411404631241,"(41.73194047467037, -87.61411404631241)",2012-01-12,44
Vacant/Abandoned Building,12-00053658,01/12/2012,Front,,Open,,Vacant,False,False,631,E,89TH,ST,60619.0,1182003.17376625,1846106.16168235,6.0,6.0,44.0,41.732938072465075,-87.60882247884463,"(41.73293807246507, -87.60882247884463)",2012-01-12,44
Vacant/Abandoned Building,12-00053869,01/12/2012,Front,,Open,,Vacant,False,False,9600,S,EUCLID,AVE,60617.0,1190857.52658712,1841695.92788249,7.0,4.0,51.0,41.72062684450254,-87.57652738796936,"(41.72062684450254, -87.57652738796936)",2012-01-12,51
Vacant/Abandoned Building,12-00054243,01/12/2012,Front,,Open,FRONT AND REAR WINDOWS. BROKEN OUT...,Vacant,False,True,5905,W,ERIE,ST,60644.0,1136994.52177059,1903700.89127956,29.0,15.0,25.0,41.89190898123049,-87.77233511897134,"(41.89190898123049, -87.77233511897134)",2012-01-12,25
Vacant/Abandoned Building,12-00054348,01/12/2012,Rear,,Open,"PARTIALLY BOARDED UP THERE IS A DUMPSTER IN THE REAR, IS NOT BECOMING A FLY  DUMPING",Vacant,False,False,9203,S,BLACKSTONE,AVE,60619.0,1187722.20422938,1844256.52159418,8.0,4.0,48.0,41.727728450140894,-87.58792995844581,"(41.72772845014089, -87.58792995844581)",2012-01-12,48
Vacant/Abandoned Building,12-00054458,01/12/2012,Front,,Open,DOORS,Vacant,False,True,4901,W,IOWA,ST,60651.0,1143519.93411602,1905531.21870827,37.0,15.0,25.0,41.89681203594572,-87.74832401236961,"(41.896812035945715, -87.74832401236961)",2012-01-12,25
Vacant/Abandoned Building,12-00054626,01/12/2012,Front,,Open,FRONT & REAR.,Vacant,False,False,6505,S,DAMEN,AVE,60636.0,1164146.88541169,1861514.63270864,15.0,7.0,67.0,41.7756149863635,-87.67380568180887,"(41.7756149863635, -87.67380568180887)",2012-01-12,67
Vacant/Abandoned Building,12-00054689,01/12/2012,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,False,False,5328,S,ABERDEEN,ST,60609.0,1169887.40678196,1869472.23776712,16.0,9.0,61.0,41.79732884663776,-87.65253053385729,"(41.79732884663776, -87.65253053385729)",2012-01-12,61
Vacant/Abandoned Building,12-00054726,01/12/2012,Front,,Open,REAR DOOR AND REAR WINDOWS OPEN - FRONT BOARDED BUT OPEN FROM TIME TO TIME,Occupied,False,True,5345,S,ABERDEEN,ST,60609.0,1169890.30678196,1869358.43776712,16.0,9.0,61.0,41.79701650372742,-87.65252320432072,"(41.79701650372742, -87.65252320432072)",2012-01-12,61
Vacant/Abandoned Building,12-00056030,01/12/2012,Front,,Open,FRONT DOOR,Vacant,False,True,11335,S,HARVARD,AVE,60628.0,1175978.00990839,1829756.82459104,34.0,5.0,49.0,41.68821025143321,-87.63138359482029,"(41.68821025143321, -87.6313835948203)",2012-01-12,49
Vacant/Abandoned Building,12-00056080,01/12/2012,Front,,Open,,Vacant,False,False,3640,S,PARNELL,AVE,60609.0,1173226.19447283,1880774.57962178,11.0,9.0,60.0,41.82827035303861,-87.63995236804196,"(41.828270353038604, -87.63995236804196)",2012-01-12,60
Vacant/Abandoned Building,12-00056813,01/12/2012,Front,,Open,WHOLE BUILDINGS,Vacant,False,True,3336,W,MONROE,ST,60624.0,1154170.13832037,1899338.87353039,28.0,11.0,27.0,41.879613690207705,-87.70937263447935,"(41.8796136902077, -87.70937263447935)",2012-01-12,27
Vacant/Abandoned Building,12-00056980,01/12/2012,Rear,,Open,UNKNOWN HOW THE SQUATTERS ARE GETTING INTO BLD,Vacant,False,True,4700,S,INDIANA,AVE,60615.0,1178390.79350649,1873907.72766929,3.0,2.0,38.0,41.809311195746815,-87.62121289792076,"(41.80931119574681, -87.62121289792076)",2012-01-12,38
Vacant/Abandoned Building,12-00057025,01/12/2012,Front,,Open,WHOLE BUILDING,Vacant,False,True,4229,W,WILCOX,ST,60624.0,1148219.82052565,1899000.5815713,28.0,11.0,26.0,41.878802010306075,-87.73123021879502,"(41.87880201030607, -87.73123021879502)",2012-01-12,26
Vacant/Abandoned Building,12-00057104,01/12/2012,Front,,Open,OPEN ON THE SIDE,Vacant,False,True,3936,W,WILCOX,ST,60624.0,1150174.00688329,1899046.33477001,28.0,11.0,26.0,41.87888971782579,-87.72405357242023,"(41.87888971782579, -87.72405357242023)",2012-01-12,26
Vacant/Abandoned Building,12-00057206,01/12/2012,Rear,,Open,,Vacant,False,True,159,E,107TH,ST,60628.0,1179273.78992373,1834055.22957089,9.0,5.0,49.0,41.69993135353573,-87.6191875953689,"(41.69993135353573, -87.6191875953689)",2012-01-12,49
Vacant/Abandoned Building,12-00057239,01/12/2012,Front,,Open,ALL WINDOWS AND DOORS,Vacant,False,True,6630,S,WOLCOTT,AVE,60636.0,1164827.19276576,1860702.32540628,15.0,7.0,67.0,41.77337156301178,-87.67133466058223,"(41.77337156301178, -87.67133466058223)",2012-01-12,67
Vacant/Abandoned Building,12-00057269,01/12/2012,Front,,Open,ALL AROUND,Vacant,False,False,5604,S,LOOMIS,BLVD,60636.0,1167952.1362142,1867588.63113024,16.0,7.0,67.0,41.79220185034481,-87.65968155836994,"(41.79220185034481, -87.65968155836994)",2012-01-12,67
Vacant/Abandoned Building,12-00057296,01/12/2012,,,,,,,,2979,N,RIDGEWAY,AVE,60618.0,1151317.39997309,1919695.36997737,35.0,25.0,21.0,41.935530282895634,-87.71931248154628,"(41.93553028289563, -87.7193124815463)",2012-01-12,21
Vacant/Abandoned Building,12-00057298,01/12/2012,,,,,,,,822,N,LOCKWOOD,AVE,60651.0,1140872.54652052,1904968.35381705,37.0,15.0,25.0,41.89531659116624,-87.75806143179561,"(41.89531659116624, -87.75806143179561)",2012-01-12,25
Vacant/Abandoned Building,12-00057407,01/12/2012,,,,,,,,1013,N,DRAKE,AVE,60651.0,1152525.26552946,1906521.80138757,27.0,11.0,23.0,41.899357029045746,-87.71522241234699,"(41.899357029045746, -87.715222412347)",2012-01-12,23
Vacant/Abandoned Building,12-00057416,01/12/2012,Garage,,Open,,Vacant,False,True,16,E,122ND,ST,60628.0,1178542.24618285,1824074.6692815,9.0,5.0,53.0,41.67255984526745,-87.62216787233433,"(41.67255984526745, -87.62216787233433)",2012-01-12,53
Vacant/Abandoned Building,12-00057432,01/12/2012,,,,,,,,4933,W,DAKIN,ST,60641.0,1142755.03751124,1925794.98147894,45.0,16.0,15.0,41.9524321535001,-87.7506276290518,"(41.9524321535001, -87.75062762905179)",2012-01-12,15
Vacant/Abandoned Building,12-00057522,01/12/2012,Front,,Open,,Vacant,False,False,10018,S,LAFAYETTE,AVE,60628.0,1177692.8106011,1838542.24559999,9.0,5.0,49.0,41.71228017770365,-87.62484128828504,"(41.71228017770365, -87.62484128828505)",2012-01-12,49
Vacant/Abandoned Building,12-00057691,01/12/2012,Front,,Open,FRONT,Vacant,False,True,3342,W,CONGRESS,PKWY,60624.0,1154004.24079614,1897495.74319095,28.0,11.0,27.0,41.87455925593736,-87.71003093757912,"(41.874559255937356, -87.71003093757912)",2012-01-12,27
Vacant/Abandoned Building,12-00057705,01/12/2012,Front,,Open,FRONT,Vacant,False,True,2614,W,GLADYS,AVE,60612.0,1158925.20929445,1898332.51031461,28.0,11.0,27.0,41.87675594265101,-87.6919402799633,"(41.87675594265101, -87.69194027996329)",2012-01-12,27
Vacant/Abandoned Building,12-00058808,01/13/2012,Front,,Open,,Vacant,False,False,3818,W,107TH,ST,60655.0,1152724.89009688,1833378.22088674,19.0,22.0,74.0,41.69863650277156,-87.71641729604134,"(41.698636502771556, -87.71641729604134)",2012-01-13,74
Vacant/Abandoned Building,12-00059588,01/13/2012,Rear,,Open,REAR,Vacant,False,False,4050,W,21ST,ST,60623.0,1150035.00000357,1889791.65001438,24.0,10.0,29.0,41.853496483666895,-87.72480486429843,"(41.8534964836669, -87.72480486429843)",2012-01-13,29
Vacant/Abandoned Building,12-00059610,01/13/2012,Rear,,Open,REAR,Vacant,False,True,3225,W,MONROE,ST,60624.0,1154671.74198116,1899351.62130911,28.0,11.0,27.0,41.879638649544056,-87.70753046922597,"(41.879638649544056, -87.70753046922599)",2012-01-13,27
Vacant/Abandoned Building,12-00059708,01/13/2012,Rear,,Open,,Vacant,False,True,3114,W,MONROE,ST,60612.0,1155801.71920344,1899375.69708197,28.0,11.0,27.0,41.8796820310702,-87.70338069090583,"(41.8796820310702, -87.70338069090585)",2012-01-13,27
Vacant/Abandoned Building,12-00059960,01/13/2012,,,,,,,,4206,W,MONROE,ST,60624.0,1148364.66639719,1899329.05312293,28.0,11.0,26.0,41.879700584063094,-87.7306898989826,"(41.87970058406309, -87.7306898989826)",2012-01-13,26
Vacant/Abandoned Building,12-00059971,01/13/2012,Front,,Open,FRONT,Vacant,False,True,34,S,SACRAMENTO,BLVD,60612.0,1156399.52830852,1899585.70102709,28.0,11.0,27.0,41.88024624064933,-87.70117993350586,"(41.88024624064933, -87.70117993350586)",2012-01-13,27
Vacant/Abandoned Building,12-00059987,01/13/2012,Rear,,Open,ALL AROUND,Vacant,False,False,6442,S,ABERDEEN,ST,60621.0,1170089.45279061,1862085.49761347,16.0,7.0,68.0,41.77705438216145,-87.65200426276651,"(41.77705438216145, -87.65200426276651)",2012-01-13,68
Vacant/Abandoned Building,12-00059989,01/13/2012,Front,,Open,FRONT,Vacant,False,True,13,S,WHIPPLE,ST,60612.0,1156162.2937751,1899797.37183176,28.0,11.0,27.0,41.88083187800747,-87.7020453185337,"(41.88083187800747, -87.7020453185337)",2012-01-13,27
Vacant/Abandoned Building,12-00060003,01/13/2012,Rear,,Open,,Vacant,False,True,4651,S,LAWLER,AVE,60638.0,1143474.55939206,1873321.99268321,23.0,8.0,56.0,41.8084263897816,-87.74929528338276,"(41.808426389781594, -87.74929528338275)",2012-01-13,56
Vacant/Abandoned Building,12-00060096,01/13/2012,Front,,Open,ALL AROUND,Vacant,False,False,6453,S,MAY,ST,60621.0,1169760.01811897,1862002.69781632,16.0,7.0,68.0,41.776834325433576,-87.65321436262545,"(41.776834325433576, -87.65321436262543)",2012-01-13,68
Vacant/Abandoned Building,12-00060124,01/13/2012,Front,,Open,FRONT & BACK,Vacant,False,True,2650,W,WILCOX,ST,60612.0,1159044.63143002,1899260.84661489,2.0,11.0,27.0,41.879300935227924,-87.69147630715658,"(41.879300935227924, -87.69147630715658)",2012-01-13,27
Vacant/Abandoned Building,12-00060125,01/13/2012,Front,,Open,FRONT,Vacant,False,False,7009,S,STONY ISLAND,AVE,60649.0,1188023.42452284,1858792.77089394,5.0,3.0,43.0,41.767610147128096,-87.58636429473495,"(41.76761014712809, -87.58636429473495)",2012-01-13,43
Vacant/Abandoned Building,12-00060153,01/13/2012,Front,,Open,IN THE REAR OF THE BUILDING,Vacant,False,False,4857,W,THOMAS,ST,60651.0,1143736.05997464,1906876.69480848,37.0,15.0,25.0,41.90050012798866,-87.74749646245964,"(41.900500127988664, -87.74749646245964)",2012-01-13,25
Vacant/Abandoned Building,12-00060216,01/13/2012,Front,,Open,ALL AROUND,Vacant,False,False,6327,S,CARPENTER,ST,60621.0,1170399.39491693,1862857.25658733,16.0,7.0,68.0,41.77916543697285,-87.65084556883204,"(41.77916543697285, -87.65084556883203)",2012-01-13,68
Vacant/Abandoned Building,12-00060296,01/13/2012,Front,,Open,IN THE REAR OF THE BUILDING.,Vacant,False,False,635,N,LOCKWOOD,AVE,60644.0,1140915.42182894,1903692.24451675,28.0,15.0,25.0,41.89181400424154,-87.75793539026745,"(41.89181400424154, -87.75793539026746)",2012-01-13,25
Vacant/Abandoned Building,12-00119485,01/27/2012,,,,,,,,838,N,KILDARE,AVE,60651.0,1147555.82000462,1905325.78000276,37.0,11.0,23.0,41.89617181778088,-87.73350597828238,"(41.896171817780875, -87.73350597828237)",2012-01-27,23
Vacant/Abandoned Building,12-00061356,01/13/2012,Rear,,Open,BACK DOOR,Vacant,False,True,5055,W,DEMING,PL,60639.0,1142256.09192751,1916494.79846887,31.0,25.0,19.0,41.92692085285192,-87.75269335920166,"(41.92692085285192, -87.75269335920166)",2012-01-13,19
Vacant/Abandoned Building,12-00061387,01/13/2012,Front,,Boarded,,Vacant,False,True,7728,S,PAULINA,ST,60620.0,1166353.65787356,1853453.39756927,17.0,6.0,71.0,41.753447145463156,-87.66594515158043,"(41.75344714546316, -87.66594515158042)",2012-01-13,71
Vacant/Abandoned Building,12-00061423,01/13/2012,Front,,Open,IN FRONT,Vacant,False,False,55,W,SCHILLER,ST,60610.0,1175503.11442821,1909793.90257409,42.0,18.0,8.0,41.907850532466405,-87.63072719793237,"(41.90785053246641, -87.63072719793237)",2012-01-13,8
Vacant/Abandoned Building,12-00062326,01/13/2012,,,,,,,,4950,N,TRIPP,AVE,60630.0,1147165.43579307,1932225.76719554,39.0,17.0,14.0,41.969995291610005,-87.73424942642862,"(41.969995291610005, -87.73424942642863)",2012-01-13,14
Vacant/Abandoned Building,12-00063489,01/14/2012,Front,,Open,FRONT/REAR,Vacant,False,False,3348,W,16TH,ST,60623.0,1154216.32691166,1891840.82999284,24.0,10.0,29.0,41.859037328086366,-87.70940314848633,"(41.859037328086366, -87.70940314848633)",2012-01-14,29
Vacant/Abandoned Building,12-00063696,01/14/2012,Front,,Open,,Vacant,True,False,6431,S,STEWART,AVE,60621.0,1174729.84406935,1862318.26633403,20.0,7.0,68.0,41.77759097802707,-87.63498582232651,"(41.77759097802707, -87.63498582232651)",2012-01-14,68
Vacant/Abandoned Building,12-00063873,01/14/2012,Rear,,Open,REAR,Vacant,False,False,427,W,BELMONT,AVE,60657.0,1172699.45000268,1921525.10061512,44.0,23.0,6.0,41.940104011214146,-87.64067818419855,"(41.940104011214146, -87.64067818419855)",2012-01-14,6
Vacant/Abandoned Building,12-00063990,01/14/2012,Front,,Open,FRONT,Vacant,False,True,3814,S,UNION,AVE,60609.0,1172260.94770041,1879595.28999703,11.0,9.0,60.0,41.82505559710475,-87.64352848948305,"(41.82505559710475, -87.64352848948305)",2012-01-14,60
Vacant/Abandoned Building,12-00064016,01/14/2012,Front,,Open,DOORS/ WINDOWS,Vacant,False,False,6440,S,WINCHESTER,AVE,60636.0,1164462.97713032,1861950.75261748,15.0,7.0,67.0,41.77680509931482,-87.67263463559138,"(41.77680509931482, -87.67263463559138)",2012-01-14,67
Vacant/Abandoned Building,12-00064063,01/14/2012,Rear,,Open,,Vacant,False,False,224,N,KEDZIE,AVE,60612.0,1155009.15027281,1901318.74312295,28.0,11.0,27.0,41.88502987073372,-87.70623876991152,"(41.88502987073372, -87.70623876991151)",2012-01-14,27
Vacant/Abandoned Building,12-00064144,01/14/2012,Garage,,Open,REAR,Vacant,False,True,4042,S,CALUMET,AVE,60653.0,1179099.04776976,1878272.51586688,3.0,2.0,38.0,41.82127240286466,-87.61848199366881,"(41.82127240286466, -87.61848199366882)",2012-01-14,38
Vacant/Abandoned Building,12-00064321,01/14/2012,Front,,Open,,Vacant,False,False,1750,W,THORNDALE,AVE,60660.0,1163679.15960247,1939037.49780047,40.0,20.0,77.0,41.988353999860635,-87.67333474426148,"(41.98835399986063, -87.67333474426147)",2012-01-14,77
Vacant/Abandoned Building,12-00064566,01/14/2012,Front,,Open,?,Vacant,False,False,6933,S,BENNETT,AVE,60649.0,1190072.19348457,1859379.16906944,5.0,3.0,43.0,41.76917020084353,-87.57883592412679,"(41.76917020084353, -87.5788359241268)",2012-01-14,43
Vacant/Abandoned Building,12-00064567,01/14/2012,Front,,Open,?,Vacant,False,False,6907,S,CONSTANCE,AVE,60649.0,1189732.0372156,1859545.6386113998,5.0,3.0,43.0,41.769635188362265,-87.58007741173469,"(41.769635188362265, -87.5800774117347)",2012-01-14,43
Vacant/Abandoned Building,12-00064571,01/14/2012,Front,,Open,?,Vacant,False,False,6757,S,CREGIER,AVE,60649.0,1189365.84549999,1860529.59688555,5.0,3.0,43.0,41.77234404269322,-87.5813881519923,"(41.77234404269322, -87.58138815199229)",2012-01-14,43
Vacant/Abandoned Building,12-00064692,01/14/2012,Front,,Open,FRONT DOOR,Vacant,False,True,6411,S,LOCKWOOD,AVE,60638.0,1142161.72000257,1861525.56002259,13.0,8.0,64.0,41.776079383780385,-87.75440192333639,"(41.77607938378038, -87.75440192333639)",2012-01-14,64
Vacant/Abandoned Building,12-00065157,01/15/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,1328,S,TRIPP,AVE,60623.0,1148262.62453116,1893512.50810797,24.0,10.0,29.0,41.86374126397725,-87.73121440205334,"(41.863741263977246, -87.73121440205333)",2012-01-15,29
Vacant/Abandoned Building,12-00065324,01/15/2012,Rear,,Open,REAR,Vacant,True,False,7043,W,63RD,ST,60638.0,1130528.90412917,1861924.65437019,23.0,8.0,64.0,41.7773815610838,-87.79703882207895,"(41.7773815610838, -87.79703882207896)",2012-01-15,64
Vacant/Abandoned Building,12-00065342,01/15/2012,Front,,Open,FRONT & REAR+,Vacant,False,True,6328,S,SEELEY,AVE,60636.0,1163783.19099619,1862669.70419514,15.0,7.0,67.0,41.778792303184034,-87.67510654165945,"(41.778792303184034, -87.67510654165946)",2012-01-15,67
Vacant/Abandoned Building,12-00065344,01/15/2012,Front,,Open,FRONT & REAR,Vacant,False,True,6332,S,SEELEY,AVE,60636.0,1163783.89099619,1862643.30419514,15.0,7.0,67.0,41.77871984337069,-87.6751047162313,"(41.77871984337069, -87.67510471623132)",2012-01-15,67
Vacant/Abandoned Building,12-00065351,01/15/2012,Front,,Open,FRONT & REAR,Vacant,False,True,6342,S,SEELEY,AVE,60636.0,1163785.59099619,1862577.30419514,15.0,7.0,67.0,41.77853869488359,-87.67510033597816,"(41.778538694883586, -87.67510033597817)",2012-01-15,67
Vacant/Abandoned Building,12-00065352,01/15/2012,Front,,Open,REAR,Vacant,False,True,6344,S,SEELEY,AVE,60636.0,1163785.89099619,1862564.10419514,15.0,7.0,67.0,41.77850246602567,-87.67509960657267,"(41.77850246602567, -87.67509960657267)",2012-01-15,67
Vacant/Abandoned Building,12-00065492,01/15/2012,Front,,Open,FRONT,Vacant,False,False,7252,S,ROCKWELL,ST,60629.0,1160296.45360856,1856464.55920947,18.0,8.0,66.0,41.76183701894594,-87.68805993341093,"(41.76183701894594, -87.68805993341094)",2012-01-15,66
Vacant/Abandoned Building,12-00065672,01/15/2012,Front,,Boarded,FRONT DOOR WAS REMOVED,Vacant,False,True,7152,S,UNION,AVE,60621.0,1172986.34967698,1857458.26120056,6.0,7.0,68.0,41.76429322730318,-87.64152077919857,"(41.76429322730318, -87.64152077919857)",2012-01-15,68
Vacant/Abandoned Building,12-00065789,01/15/2012,Front,,Open,"FRONT, SIDE AND BACK OPEN",Vacant,False,True,1511,S,KOSTNER,AVE,60623.0,1147298.6118818,1892271.39380953,24.0,10.0,29.0,41.86035399077212,-87.73478503746045,"(41.86035399077212, -87.73478503746045)",2012-01-15,29
Vacant/Abandoned Building,12-00065934,01/15/2012,Front,,Open,BOARDS RMVD REAR DOOR OPEN/UNSECURED,Vacant,False,True,223,E,119TH,ST,60628.0,1179791.1202843,1826104.95676604,9.0,5.0,53.0,41.67810288289493,-87.61753524702247,"(41.678102882894926, -87.61753524702247)",2012-01-15,53
Vacant/Abandoned Building,12-00066578,01/16/2012,Front,,Open,,Vacant,False,False,6649,S,MOZART,ST,60629.0,1158522.99909123,1860419.93160765,15.0,8.0,66.0,41.772727472291066,-87.69445220839441,"(41.77272747229107, -87.6944522083944)",2012-01-16,66
Vacant/Abandoned Building,12-00066623,01/16/2012,Front,,Open,FRON AND REAR DOOR,Vacant,False,False,10838,S,EDBROOKE,AVE,60628.0,1179166.65056974,1833131.00750619,9.0,5.0,49.0,41.69739759653827,-87.61960793679667,"(41.69739759653827, -87.61960793679665)",2012-01-16,49
Vacant/Abandoned Building,12-00067022,01/16/2012,Front,,Open,FRONT - PEOPLE KEEP TEARIGN THE DOOR DWN TO GET IN..,Vacant,False,True,10839,S,EDBROOKE,AVE,60628.0,1179166.85056974,1833124.20750619,9.0,5.0,49.0,41.69737893183793,-87.61960741083166,"(41.69737893183793, -87.61960741083165)",2012-01-16,49
Vacant/Abandoned Building,12-00067152,01/16/2012,Front,,Open,OPEN ALL THE WAY AROUND,Vacant,False,True,7166,W,MEDILL,AVE,60707.0,1128029.08478413,1914719.5800755,36.0,25.0,25.0,41.92230189425077,-87.8050126303676,"(41.92230189425077, -87.80501263036761)",2012-01-16,25
Vacant/Abandoned Building,12-00067163,01/16/2012,Front,,Boarded,,Vacant,False,False,736,N,THROOP,ST,60642.0,1167461.20003233,1905054.33939178,27.0,13.0,24.0,41.895021816714724,-87.66040532115005,"(41.89502181671473, -87.66040532115005)",2012-01-16,24
Vacant/Abandoned Building,12-00067535,01/16/2012,Front,,Boarded,DOOR,Vacant,False,True,5726,W,ERIE,ST,60644.0,1138018.78003217,1903718.24002993,29.0,15.0,25.0,41.89193815015898,-87.7685729921829,"(41.89193815015898, -87.76857299218291)",2012-01-16,25
Vacant/Abandoned Building,12-00067649,01/16/2012,Front,,Open,,Vacant,False,False,3048,S,CHRISTIANA,AVE,60623.0,1154512.1270068998,1884283.0931862,22.0,10.0,30.0,41.83829210763846,-87.70851920225556,"(41.83829210763846, -87.70851920225557)",2012-01-16,30
Vacant/Abandoned Building,12-00067679,01/16/2012,Front,,Open,FRONT,Vacant,True,False,6347,S,WOOD,ST,60636.0,1165432.10280352,1862587.27030216,15.0,7.0,67.0,41.77853129979186,-87.6690638215946,"(41.77853129979186, -87.66906382159459)",2012-01-16,67
Vacant/Abandoned Building,12-00068022,01/16/2012,Rear,,Open,REAR,Vacant,False,False,1317,S,KOLIN,AVE,60623.0,1147593.11372176,1893569.46182873,24.0,10.0,29.0,41.86391041109508,-87.7336707023793,"(41.86391041109508, -87.73367070237929)",2012-01-16,29
Vacant/Abandoned Building,12-00068449,01/17/2012,Front,,Open,,Vacant,False,False,1038,W,110TH,PL,60643.0,1171253.57159453,1831531.25557146,34.0,22.0,75.0,41.69318391474382,-87.64862774945341,"(41.69318391474382, -87.6486277494534)",2012-01-17,75
Vacant/Abandoned Building,12-00069205,01/17/2012,Front,,Open,REAR,Vacant,False,True,4519,W,JACKSON,BLVD,60624.0,1146229.4753083,1898302.46309377,24.0,11.0,26.0,41.87692437408901,-87.73855622007704,"(41.87692437408901, -87.73855622007704)",2012-01-17,26
Vacant/Abandoned Building,12-00069612,01/17/2012,Front,,Open,FRONT,Vacant,False,True,5328,S,UNION,AVE,60609.0,1172537.88461947,1869545.41918872,3.0,9.0,61.0,41.79747165022885,-87.64280874615775,"(41.79747165022885, -87.64280874615777)",2012-01-17,61
Vacant/Abandoned Building,12-00069990,01/17/2012,Front,,Open,,Vacant,True,False,1107,N,HARDING,AVE,60651.0,1149851.00982245,1907096.83073002,27.0,11.0,23.0,41.9009874196435,-87.72503000887129,"(41.9009874196435, -87.7250300088713)",2012-01-17,23
